order_id,region,country,shipping_mode,real_days,scheduled_days,delay_days,is_late,order_value_usd,item_quantity,co2_emission_tons
25934,Southeast Asia,Tailandia,First Class,2,1,1,1,263.980011,1,0.0004
24054,Southeast Asia,Indonesia,First Class,2,1,1,1,351.980011,1,0.0004
31055,Oceania,Nueva Zelanda,First Class,2,1,1,1,260.980011,1,0.0004
20470,Oceania,Australia,First Class,2,1,1,1,347.980011,1,0.0004
31053,Oceania,Nueva Zelanda,First Class,2,1,1,1,254.9799957,1,0.0004
20945,Southeast Asia,Indonesia,First Class,2,1,1,1,254.9799957,1,0.0004
20512,Southeast Asia,Indonesia,First Class,2,1,1,1,339.980011,1,0.0004
21667,Eastern Asia,China,First Class,2,1,1,1,251.9799957,1,0.0004
24931,Oceania,Australia,First Class,2,1,1,1,251.9799957,1,0.0004
29815,Southeast Asia,Tailandia,First Class,2,1,1,1,251.9799957,1,0.0004
30878,Oceania,Nueva Zelanda,First Class,2,1,1,1,245.9799957,1,0.0004
24423,Oceania,Australia,First Class,2,1,1,1,245.9799957,1,0.0004
50195,West Asia,Turquía,First Class,2,1,1,1,245.9799957,1,0.0004
20977,Oceania,Australia,First Class,2,1,1,1,319.980011,1,0.0004
25110,South Asia,India,First Class,2,1,1,1,319.980011,1,0.0004
50195,West Asia,Turquía,First Class,2,1,1,1,239.9799957,1,0.0004
27923,Eastern Asia,China,First Class,2,1,1,1,224.9900055,1,0.0004
22232,South Asia,Pakistán,First Class,2,1,1,1,224.9900055,1,0.0004
76636,Eastern Asia,China,First Class,2,1,1,1,39.75,1,0.0004
76527,Southeast Asia,Filipinas,First Class,2,1,1,1,39.34999847,1,0.0004
74318,Eastern Asia,China,First Class,2,1,1,1,10.94999981,1,0.0004
76453,South Asia,Bangladés,First Class,2,1,1,1,38.56000137,1,0.0004
72595,Eastern Asia,China,First Class,2,1,1,1,250.2200012,1,0.0004
73488,Oceania,Australia,First Class,2,1,1,1,37.56000137,1,0.0004
75478,Eastern Asia,China,First Class,2,1,1,1,242.3999939,1,0.0004
74332,South Asia,India,First Class,2,1,1,1,10.5,1,0.0004
71632,Oceania,Australia,First Class,2,1,1,1,143.0099945,1,0.0004
73625,Eastern Asia,China,First Class,2,1,1,1,33.38999939,1,0.0004
76442,Southeast Asia,Malasia,First Class,2,1,1,1,32.99000168,1,0.0004
76711,Eastern Asia,Corea del Sur,First Class,2,1,1,1,32.59999847,1,0.0004
75613,South Asia,Pakistán,First Class,2,1,1,1,70.90000153,1,0.0004
75255,Eastern Asia,Corea del Sur,First Class,2,1,1,1,287.1799927,1,0.0004
22971,Oceania,Australia,First Class,2,1,1,1,98.98999786,1,0.0004
25861,Southeast Asia,Indonesia,First Class,2,1,1,1,89.98999786,1,0.0004
29855,Eastern Asia,China,First Class,2,1,1,1,87.98999786,1,0.0004
25156,South Asia,Pakistán,First Class,2,1,1,1,84.98999786,1,0.0004
45356,West Asia,Turquía,First Class,2,1,1,1,127.3899994,1,0.0004
22025,Southeast Asia,Indonesia,First Class,2,1,1,1,124.7900009,1,0.0004
22025,Southeast Asia,Indonesia,First Class,2,1,1,1,123.4899979,1,0.0004
30614,Oceania,Nueva Zelanda,First Class,2,1,1,1,120.8899994,1,0.0004
24805,South Asia,Pakistán,First Class,2,1,1,1,116.9899979,1,0.0004
25861,Southeast Asia,Indonesia,First Class,2,1,1,1,114.3899994,1,0.0004
25156,South Asia,Pakistán,First Class,2,1,1,1,113.0899963,1,0.0004
24215,Southeast Asia,Indonesia,First Class,2,1,1,1,52.18999863,1,0.0004
77131,Southeast Asia,Filipinas,First Class,2,1,1,1,179.1300049,1,0.0004
74429,Southeast Asia,Singapur,First Class,2,1,1,1,292.8200073,1,0.0004
26379,Southeast Asia,Malasia,First Class,2,1,1,1,103.9899979,1,0.0004
45356,West Asia,Turquía,First Class,2,1,1,1,46.5,1,0.0004
71799,Eastern Asia,China,First Class,2,1,1,1,495.2999878,1,0.0004
25492,Oceania,Australia,First Class,2,1,1,1,387.980011,1,0.0004
24805,South Asia,Pakistán,First Class,2,1,1,1,284.980011,1,0.0004
41408,West Asia,Irak,First Class,2,1,1,1,260.980011,1,0.0004
25492,Oceania,Australia,First Class,2,1,1,1,248.9799957,1,0.0004
72766,Southeast Asia,Indonesia,First Class,2,1,1,1,218.9499969,1,0.0004
72782,Eastern Asia,China,First Class,2,1,1,1,213.7299957,1,0.0004
40665,East of USA,Estados Unidos,First Class,2,1,1,1,98.98999786,1,0.0004
36467,US Center ,Estados Unidos,First Class,2,1,1,1,96.98999786,1,0.0004
36211,West of USA ,Estados Unidos,First Class,2,1,1,1,86.98999786,1,0.0004
32300,East of USA,Estados Unidos,First Class,2,1,1,1,82.98999786,1,0.0004
31772,West of USA ,Estados Unidos,First Class,2,1,1,1,79.98999786,1,0.0004
37304,South of  USA ,Estados Unidos,First Class,2,1,1,1,129.9900055,1,0.0004
37021,US Center ,Estados Unidos,First Class,2,1,1,1,59.99000168,1,0.0004
32972,US Center ,Estados Unidos,First Class,2,1,1,1,129.9900055,1,0.0004
35263,East of USA,Estados Unidos,First Class,2,1,1,1,59.38999939,1,0.0004
34592,East of USA,Estados Unidos,First Class,2,1,1,1,59.38999939,1,0.0004
37021,US Center ,Estados Unidos,First Class,2,1,1,1,59.38999939,1,0.0004
32640,East of USA,Estados Unidos,First Class,2,1,1,1,127.3899994,1,0.0004
35106,South of  USA ,Estados Unidos,First Class,2,1,1,1,127.3899994,1,0.0004
49926,Canada,Canada,First Class,2,1,1,1,126.0899963,1,0.0004
31416,East of USA,Estados Unidos,First Class,2,1,1,1,124.7900009,1,0.0004
32683,South of  USA ,Estados Unidos,First Class,2,1,1,1,124.7900009,1,0.0004
37154,US Center ,Estados Unidos,First Class,2,1,1,1,124.7900009,1,0.0004
41049,West of USA ,Estados Unidos,First Class,2,1,1,1,124.7900009,1,0.0004
38061,US Center ,Estados Unidos,First Class,2,1,1,1,123.4899979,1,0.0004
35670,US Center ,Estados Unidos,First Class,2,1,1,1,122.8399963,1,0.0004
34359,East of USA,Estados Unidos,First Class,2,1,1,1,120.8899994,1,0.0004
38061,US Center ,Estados Unidos,First Class,2,1,1,1,55.79000092,1,0.0004
40294,US Center ,Estados Unidos,First Class,2,1,1,1,120.8899994,1,0.0004
38278,East of USA,Estados Unidos,First Class,2,1,1,1,118.2900009,1,0.0004
34357,East of USA,Estados Unidos,First Class,2,1,1,1,118.2900009,1,0.0004
32241,West of USA ,Estados Unidos,First Class,2,1,1,1,54.59000015,1,0.0004
39654,West of USA ,Estados Unidos,First Class,2,1,1,1,116.9899979,1,0.0004
33050,West of USA ,Estados Unidos,First Class,2,1,1,1,116.9899979,1,0.0004
34191,East of USA,Estados Unidos,First Class,2,1,1,1,114.3899994,1,0.0004
37287,West of USA ,Estados Unidos,First Class,2,1,1,1,114.3899994,1,0.0004
38014,South of  USA ,Estados Unidos,First Class,2,1,1,1,50.99000168,1,0.0004
38869,South of  USA ,Estados Unidos,First Class,2,1,1,1,109.1900024,1,0.0004
40620,West of USA ,Estados Unidos,First Class,2,1,1,1,109.1900024,1,0.0004
39934,West of USA ,Estados Unidos,First Class,2,1,1,1,107.8899994,1,0.0004
36211,West of USA ,Estados Unidos,First Class,2,1,1,1,107.8899994,1,0.0004
31708,West of USA ,Estados Unidos,First Class,2,1,1,1,107.8899994,1,0.0004
40657,East of USA,Estados Unidos,First Class,2,1,1,1,49.18999863,1,0.0004
34844,South of  USA ,Estados Unidos,First Class,2,1,1,1,106.5899963,1,0.0004
41088,US Center ,Estados Unidos,First Class,2,1,1,1,103.9899979,1,0.0004
39685,East of USA,Estados Unidos,First Class,2,1,1,1,97.48999786,1,0.0004
37212,East of USA,Estados Unidos,First Class,2,1,1,1,97.48999786,1,0.0004
35799,US Center ,Estados Unidos,First Class,2,1,1,1,97.48999786,1,0.0004
36826,US Center ,Estados Unidos,First Class,2,1,1,1,49.5,1,0.0004
32916,East of USA,Estados Unidos,First Class,2,1,1,1,48.0,1,0.0004
38869,South of  USA ,Estados Unidos,First Class,2,1,1,1,48.0,1,0.0004
31708,West of USA ,Estados Unidos,First Class,2,1,1,1,48.0,1,0.0004
32916,East of USA,Estados Unidos,First Class,2,1,1,1,47.5,1,0.0004
32265,East of USA,Estados Unidos,First Class,2,1,1,1,47.5,1,0.0004
44225,Canada,Canada,First Class,2,1,1,1,37.79000092,1,0.0004
32916,East of USA,Estados Unidos,First Class,2,1,1,1,47.25,1,0.0004
34844,South of  USA ,Estados Unidos,First Class,2,1,1,1,36.38999939,1,0.0004
41049,West of USA ,Estados Unidos,First Class,2,1,1,1,45.0,1,0.0004
37287,West of USA ,Estados Unidos,First Class,2,1,1,1,45.0,1,0.0004
35670,US Center ,Estados Unidos,First Class,2,1,1,1,34.79000092,1,0.0004
33050,West of USA ,Estados Unidos,First Class,2,1,1,1,42.5,1,0.0004
38142,West of USA ,Estados Unidos,First Class,2,1,1,1,33.18999863,1,0.0004
40657,East of USA,Estados Unidos,First Class,2,1,1,1,29.98999977,1,0.0004
34191,East of USA,Estados Unidos,First Class,2,1,1,1,29.98999977,1,0.0004
39424,US Center ,Estados Unidos,First Class,2,1,1,1,37.5,1,0.0004
37154,US Center ,Estados Unidos,First Class,2,1,1,1,37.5,1,0.0004
32472,East of USA,Estados Unidos,First Class,2,1,1,1,49.13000107,1,0.0004
33707,East of USA,Estados Unidos,First Class,2,1,1,1,19.79000092,1,0.0004
37154,US Center ,Estados Unidos,First Class,2,1,1,1,26.54999924,1,0.0004
44225,Canada,Canada,First Class,2,1,1,1,299.980011,1,0.0004
34135,South of  USA ,Estados Unidos,First Class,2,1,1,1,296.980011,1,0.0004
38752,US Center ,Estados Unidos,First Class,2,1,1,1,293.980011,1,0.0004
39837,West of USA ,Estados Unidos,First Class,2,1,1,1,293.980011,1,0.0004
39837,West of USA ,Estados Unidos,First Class,2,1,1,1,290.980011,1,0.0004
39638,West of USA ,Estados Unidos,First Class,2,1,1,1,284.980011,1,0.0004
31416,East of USA,Estados Unidos,First Class,2,1,1,1,283.480011,1,0.0004
40657,East of USA,Estados Unidos,First Class,2,1,1,1,272.980011,1,0.0004
34619,East of USA,Estados Unidos,First Class,2,1,1,1,272.980011,1,0.0004
38869,South of  USA ,Estados Unidos,First Class,2,1,1,1,272.980011,1,0.0004
34427,West of USA ,Estados Unidos,First Class,2,1,1,1,272.980011,1,0.0004
35949,East of USA,Estados Unidos,First Class,2,1,1,1,269.980011,1,0.0004
37287,West of USA ,Estados Unidos,First Class,2,1,1,1,269.980011,1,0.0004
36735,South of  USA ,Estados Unidos,First Class,2,1,1,1,263.980011,1,0.0004
33050,West of USA ,Estados Unidos,First Class,2,1,1,1,263.980011,1,0.0004
38278,East of USA,Estados Unidos,First Class,2,1,1,1,251.9799957,1,0.0004
38943,South of  USA ,Estados Unidos,First Class,2,1,1,1,251.9799957,1,0.0004
34592,East of USA,Estados Unidos,First Class,2,1,1,1,248.9799957,1,0.0004
36211,West of USA ,Estados Unidos,First Class,2,1,1,1,248.9799957,1,0.0004
32265,East of USA,Estados Unidos,First Class,2,1,1,1,245.9799957,1,0.0004
39973,US Center ,Estados Unidos,First Class,2,1,1,1,239.9799957,1,0.0004
39968,East of USA,Estados Unidos,First Class,2,1,1,1,224.9900055,1,0.0004
32791,South of  USA ,Estados Unidos,First Class,2,1,1,1,224.9900055,1,0.0004
39458,East of USA,Estados Unidos,First Class,2,1,1,1,31.98999977,1,0.0004
47629,Canada,Canada,First Class,2,1,1,1,129.9900055,1,0.0004
40151,East of USA,Estados Unidos,First Class,2,1,1,1,59.38999939,1,0.0004
39459,East of USA,Estados Unidos,First Class,2,1,1,1,126.0899963,1,0.0004
41042,West of USA ,Estados Unidos,First Class,2,1,1,1,123.4899979,1,0.0004
35481,East of USA,Estados Unidos,First Class,2,1,1,1,107.8899994,1,0.0004
38583,US Center ,Estados Unidos,First Class,2,1,1,1,107.8899994,1,0.0004
40619,US Center ,Estados Unidos,First Class,2,1,1,1,39.99000168,1,0.0004
37761,South of  USA ,Estados Unidos,First Class,2,1,1,1,37.79000092,1,0.0004
39425,US Center ,Estados Unidos,First Class,2,1,1,1,34.79000092,1,0.0004
40151,East of USA,Estados Unidos,First Class,2,1,1,1,41.5,1,0.0004
35149,US Center ,Estados Unidos,First Class,2,1,1,1,40.0,1,0.0004
37249,US Center ,Estados Unidos,First Class,2,1,1,1,251.9799957,1,0.0004
48089,West Africa,Nigeria,First Class,2,1,1,1,181.9799957,2,0.0008
43004,Southern Africa,SudAfrica,First Class,2,1,1,1,116.3799973,2,0.0008
44292,North Africa,Egipto,First Class,2,1,1,1,115.1800003,2,0.0008
42233,Southern Africa,SudAfrica,First Class,2,1,1,1,113.9800034,2,0.0008
45856,West Africa,Costa de Marfil,First Class,2,1,1,1,104.3799973,2,0.0008
49147,East Africa,Kenia,First Class,2,1,1,1,93.0,2,0.0008
50650,Central Africa,República Democrática del Congo,First Class,2,1,1,1,90.0,2,0.0008
48089,West Africa,Nigeria,First Class,2,1,1,1,90.0,2,0.0008
42437,Central Africa,República Democrática del Congo,First Class,2,1,1,1,42.0,2,0.0008
48189,Southern Africa,SudAfrica,First Class,2,1,1,1,191.9799957,2,0.0008
49814,Southern Africa,SudAfrica,First Class,2,1,1,1,77.58000183,2,0.0008
48189,Southern Africa,SudAfrica,First Class,2,1,1,1,59.99000168,2,0.0008
13349,Northern Europe,Reino Unido,First Class,2,1,1,1,100.7799988,2,0.0008
12176,Western Europe,Países Bajos,First Class,2,1,1,1,195.9799957,2,0.0008
18078,Western Europe,Francia,First Class,2,1,1,1,193.9799957,2,0.0008
15594,Northern Europe,Suecia,First Class,2,1,1,1,54.0,2,0.0008
10464,Western Europe,Alemania,First Class,2,1,1,1,169.9799957,2,0.0008
67461,Western Europe,Francia,First Class,2,1,1,1,159.9799957,2,0.0008
15847,Northern Europe,Reino Unido,First Class,2,1,1,1,149.9900055,2,0.0008
67555,Western Europe,Francia,First Class,2,1,1,1,119.9800034,2,0.0008
66810,Western Europe,Alemania,First Class,2,1,1,1,119.9800034,2,0.0008
67743,Western Europe,Alemania,First Class,2,1,1,1,118.7799988,2,0.0008
17715,Western Europe,Francia,First Class,2,1,1,1,116.3799973,2,0.0008
65266,Northern Europe,Reino Unido,First Class,2,1,1,1,115.1800003,2,0.0008
18432,Southern Europe,España,First Class,2,1,1,1,113.9800034,2,0.0008
61640,Western Europe,Alemania,First Class,2,1,1,1,113.9800034,2,0.0008
15592,Northern Europe,Suecia,First Class,2,1,1,1,113.3799973,2,0.0008
17172,Northern Europe,Reino Unido,First Class,2,1,1,1,111.5800018,2,0.0008
63630,Western Europe,Alemania,First Class,2,1,1,1,104.3799973,2,0.0008
15336,Western Europe,Alemania,First Class,2,1,1,1,104.3799973,2,0.0008
12221,Western Europe,Alemania,First Class,2,1,1,1,104.3799973,2,0.0008
68314,Southern Europe,Italia,First Class,2,1,1,1,101.9800034,2,0.0008
19945,Western Europe,Alemania,First Class,2,1,1,1,101.9800034,2,0.0008
16787,Southern Europe,Italia,First Class,2,1,1,1,100.7799988,2,0.0008
14122,Southern Europe,España,First Class,2,1,1,1,100.7799988,2,0.0008
10951,Northern Europe,Reino Unido,First Class,2,1,1,1,99.58000183,2,0.0008
65913,Western Europe,Francia,First Class,2,1,1,1,95.98000336,2,0.0008
13751,Western Europe,Alemania,First Class,2,1,1,1,95.98000336,2,0.0008
68403,Southern Europe,Italia,First Class,2,1,1,1,79.98000336,2,0.0008
18221,Western Europe,Alemania,First Class,2,1,1,1,100.0,2,0.0008
68073,Western Europe,Francia,First Class,2,1,1,1,99.0,2,0.0008
10476,Western Europe,Alemania,First Class,2,1,1,1,99.0,2,0.0008
12955,Southern Europe,Chipre,First Class,2,1,1,1,78.37999725,2,0.0008
17982,Western Europe,Francia,First Class,2,1,1,1,95.0,2,0.0008
63769,Western Europe,Francia,First Class,2,1,1,1,94.5,2,0.0008
45278,Eastern Europe,Rusia,First Class,2,1,1,1,90.0,2,0.0008
49367,Northern Europe,Estonia,First Class,2,1,1,1,87.0,2,0.0008
16489,Western Europe,Francia,First Class,2,1,1,1,87.0,2,0.0008
64981,Northern Europe,Suecia,First Class,2,1,1,1,67.98000336,2,0.0008
64760,Northern Europe,Reino Unido,First Class,2,1,1,1,84.0,2,0.0008
64412,Western Europe,Francia,First Class,2,1,1,1,84.0,2,0.0008
12955,Southern Europe,Chipre,First Class,2,1,1,1,83.0,2,0.0008
19598,Northern Europe,Dinamarca,First Class,2,1,1,1,59.99000168,2,0.0008
15419,Western Europe,Alemania,First Class,2,1,1,1,49.97999954,2,0.0008
10950,Northern Europe,Reino Unido,First Class,2,1,1,1,29.98999977,2,0.0008
63239,Western Europe,Alemania,First Class,2,1,1,1,119.9800034,2,0.0008
62208,Western Europe,Francia,First Class,2,1,1,1,118.7799988,2,0.0008
19199,Western Europe,Francia,First Class,2,1,1,1,97.0,2,0.0008
13443,Western Europe,Alemania,First Class,2,1,1,1,96.0,2,0.0008
13443,Western Europe,Alemania,First Class,2,1,1,1,95.0,2,0.0008
18784,Northern Europe,Reino Unido,First Class,2,1,1,1,74.37999725,2,0.0008
62208,Western Europe,Francia,First Class,2,1,1,1,70.37999725,2,0.0008
12924,Southern Europe,España,First Class,2,1,1,1,75.0,2,0.0008
296,Central America,México,First Class,2,1,1,1,88.18000031,2,0.0008
54859,Caribbean,República Dominicana,First Class,2,1,1,1,199.9799957,2,0.0008
6641,Central America,México,First Class,2,1,1,1,197.9799957,2,0.0008
8032,Central America,México,First Class,2,1,1,1,191.9799957,2,0.0008
5502,South America,Brasil,First Class,2,1,1,1,67.18000031,2,0.0008
8790,Central America,Honduras,First Class,2,1,1,1,188.9799957,2,0.0008
5814,South America,Brasil,First Class,2,1,1,1,188.9799957,2,0.0008
1240,Central America,Guatemala,First Class,2,1,1,1,185.9799957,2,0.0008
54764,South America,Brasil,First Class,2,1,1,1,181.9799957,2,0.0008
53743,Central America,Honduras,First Class,2,1,1,1,175.9799957,2,0.0008
57316,Caribbean,República Dominicana,First Class,2,1,1,1,163.9799957,2,0.0008
52460,South America,Brasil,First Class,2,1,1,1,149.9900055,2,0.0008
58179,Central America,México,First Class,2,1,1,1,119.9800034,2,0.0008
58179,Central America,México,First Class,2,1,1,1,118.7799988,2,0.0008
2173,Central America,Guatemala,First Class,2,1,1,1,113.3799973,2,0.0008
4704,Central America,El Salvador,First Class,2,1,1,1,111.5800018,2,0.0008
60675,South America,Brasil,First Class,2,1,1,1,104.3799973,2,0.0008
56648,Central America,Nicaragua,First Class,2,1,1,1,101.9800034,2,0.0008
60941,South America,Perú,First Class,2,1,1,1,99.58000183,2,0.0008
2304,South America,Chile,First Class,2,1,1,1,98.37999725,2,0.0008
52114,Central America,Honduras,First Class,2,1,1,1,100.0,2,0.0008
9857,Central America,Nicaragua,First Class,2,1,1,1,100.0,2,0.0008
52441,Caribbean,República Dominicana,First Class,2,1,1,1,79.18000031,2,0.0008
556,Central America,México,First Class,2,1,1,1,79.18000031,2,0.0008
6536,South America,Brasil,First Class,2,1,1,1,48.5,2,0.0008
57714,South America,Brasil,First Class,2,1,1,1,97.0,2,0.0008
9501,South America,Brasil,First Class,2,1,1,1,96.0,2,0.0008
9179,Caribbean,República Dominicana,First Class,2,1,1,1,75.98000336,2,0.0008
2173,Central America,Guatemala,First Class,2,1,1,1,95.0,2,0.0008
59725,Central America,México,First Class,2,1,1,1,94.5,2,0.0008
9437,Central America,México,First Class,2,1,1,1,93.0,2,0.0008
9857,Central America,Nicaragua,First Class,2,1,1,1,71.98000336,2,0.0008
59920,Central America,Honduras,First Class,2,1,1,1,90.0,2,0.0008
57623,Central America,Honduras,First Class,2,1,1,1,88.0,2,0.0008
54418,Central America,Nicaragua,First Class,2,1,1,1,69.58000183,2,0.0008
54197,Caribbean,Cuba,First Class,2,1,1,1,85.0,2,0.0008
55542,Central America,México,First Class,2,1,1,1,67.18000031,2,0.0008
59805,Central America,México,First Class,2,1,1,1,83.0,2,0.0008
51749,South America,Colombia,First Class,2,1,1,1,66.37999725,2,0.0008
52952,Central America,México,First Class,2,1,1,1,80.0,2,0.0008
556,Central America,México,First Class,2,1,1,1,75.0,2,0.0008
52441,Caribbean,República Dominicana,First Class,2,1,1,1,96.69999695,2,0.0008
4542,Caribbean,República Dominicana,First Class,2,1,1,1,41.47999954,2,0.0008
9391,Central America,México,First Class,2,1,1,1,40.97999954,2,0.0008
57714,South America,Brasil,First Class,2,1,1,1,25.57999992,2,0.0008
6793,South America,Venezuela,First Class,2,1,1,1,165.9799957,2,0.0008
51796,Central America,México,First Class,2,1,1,1,117.5800018,2,0.0008
228,Central America,El Salvador,First Class,2,1,1,1,115.1800003,2,0.0008
1588,South America,Brasil,First Class,2,1,1,1,113.9800034,2,0.0008
4232,Caribbean,Cuba,First Class,2,1,1,1,104.3799973,2,0.0008
59796,South America,Brasil,First Class,2,1,1,1,100.7799988,2,0.0008
59782,South America,Colombia,First Class,2,1,1,1,99.58000183,2,0.0008
52379,South America,Brasil,First Class,2,1,1,1,95.98000336,2,0.0008
52379,South America,Brasil,First Class,2,1,1,1,95.0,2,0.0008
228,Central America,El Salvador,First Class,2,1,1,1,59.38000107,2,0.0008
27940,Southeast Asia,Tailandia,First Class,2,1,1,1,193.9799957,2,0.0008
26472,Southeast Asia,Vietnam,First Class,2,1,1,1,193.9799957,2,0.0008
24912,Southeast Asia,Tailandia,First Class,2,1,1,1,193.9799957,2,0.0008
28797,Eastern Asia,China,First Class,2,1,1,1,179.9799957,2,0.0008
29744,Eastern Asia,China,First Class,2,1,1,1,96.75,2,0.0008
29988,South Asia,India,First Class,2,1,1,1,167.9799957,2,0.0008
26065,Eastern Asia,Japón,First Class,2,1,1,1,149.9900055,2,0.0008
28797,Eastern Asia,China,First Class,2,1,1,1,119.9800034,2,0.0008
47702,West Asia,Turquía,First Class,2,1,1,1,119.9800034,2,0.0008
26433,Eastern Asia,China,First Class,2,1,1,1,117.5800018,2,0.0008
30016,Southeast Asia,Indonesia,First Class,2,1,1,1,111.5800018,2,0.0008
29744,Eastern Asia,China,First Class,2,1,1,1,105.5800018,2,0.0008
21098,Oceania,Australia,First Class,2,1,1,1,105.5800018,2,0.0008
29988,South Asia,India,First Class,2,1,1,1,105.5800018,2,0.0008
47793,West Asia,Turquía,First Class,2,1,1,1,104.3799973,2,0.0008
27714,Oceania,Australia,First Class,2,1,1,1,101.9800034,2,0.0008
23442,Southeast Asia,Indonesia,First Class,2,1,1,1,101.9800034,2,0.0008
30916,Oceania,Nueva Zelanda,First Class,2,1,1,1,100.7799988,2,0.0008
20977,Oceania,Australia,First Class,2,1,1,1,100.0,2,0.0008
25365,Oceania,Australia,First Class,2,1,1,1,99.0,2,0.0008
24423,Oceania,Australia,First Class,2,1,1,1,77.58000183,2,0.0008
24850,Oceania,Australia,First Class,2,1,1,1,76.77999878,2,0.0008
25616,South Asia,India,First Class,2,1,1,1,96.0,2,0.0008
28409,Southeast Asia,Malasia,First Class,2,1,1,1,96.0,2,0.0008
25934,Southeast Asia,Tailandia,First Class,2,1,1,1,93.0,2,0.0008
28735,Oceania,Australia,First Class,2,1,1,1,72.77999878,2,0.0008
26381,Southeast Asia,Malasia,First Class,2,1,1,1,91.0,2,0.0008
50948,South Asia,Irán,First Class,2,1,1,1,82.0,2,0.0008
42412,West Asia,Irak,First Class,2,1,1,1,65.58000183,2,0.0008
31055,Oceania,Nueva Zelanda,First Class,2,1,1,1,63.97999954,2,0.0008
28735,Oceania,Australia,First Class,2,1,1,1,75.0,2,0.0008
25616,South Asia,India,First Class,2,1,1,1,102.9400024,2,0.0008
23158,Southeast Asia,Vietnam,First Class,2,1,1,1,63.34000015,2,0.0008
28433,Southeast Asia,Tailandia,First Class,2,1,1,1,83.5,2,0.0008
27940,Southeast Asia,Tailandia,First Class,2,1,1,1,83.18000031,2,0.0008
24607,Southeast Asia,Indonesia,First Class,2,1,1,1,37.49000168,2,0.0008
26379,Southeast Asia,Malasia,First Class,2,1,1,1,115.1800003,2,0.0008
42223,West Asia,Georgia,First Class,2,1,1,1,113.3799973,2,0.0008
45356,West Asia,Turquía,First Class,2,1,1,1,109.1800003,2,0.0008
45356,West Asia,Turquía,First Class,2,1,1,1,97.0,2,0.0008
29855,Eastern Asia,China,First Class,2,1,1,1,83.0,2,0.0008
36467,US Center ,Estados Unidos,First Class,2,1,1,1,75.58000183,2,0.0008
32791,South of  USA ,Estados Unidos,First Class,2,1,1,1,181.9799957,2,0.0008
37304,South of  USA ,Estados Unidos,First Class,2,1,1,1,58.22000122,2,0.0008
39654,West of USA ,Estados Unidos,First Class,2,1,1,1,169.9799957,2,0.0008
38014,South of  USA ,Estados Unidos,First Class,2,1,1,1,165.9799957,2,0.0008
35813,West of USA ,Estados Unidos,First Class,2,1,1,1,45.0,2,0.0008
37328,East of USA,Estados Unidos,First Class,2,1,1,1,118.7799988,2,0.0008
34207,South of  USA ,Estados Unidos,First Class,2,1,1,1,118.7799988,2,0.0008
40657,East of USA,Estados Unidos,First Class,2,1,1,1,115.1800003,2,0.0008
38061,US Center ,Estados Unidos,First Class,2,1,1,1,113.3799973,2,0.0008
34427,West of USA ,Estados Unidos,First Class,2,1,1,1,109.1800003,2,0.0008
44225,Canada,Canada,First Class,2,1,1,1,107.9800034,2,0.0008
38014,South of  USA ,Estados Unidos,First Class,2,1,1,1,105.5800018,2,0.0008
34844,South of  USA ,Estados Unidos,First Class,2,1,1,1,101.9800034,2,0.0008
36735,South of  USA ,Estados Unidos,First Class,2,1,1,1,100.7799988,2,0.0008
38278,East of USA,Estados Unidos,First Class,2,1,1,1,99.58000183,2,0.0008
34592,East of USA,Estados Unidos,First Class,2,1,1,1,99.58000183,2,0.0008
32916,East of USA,Estados Unidos,First Class,2,1,1,1,98.37999725,2,0.0008
32916,East of USA,Estados Unidos,First Class,2,1,1,1,95.98000336,2,0.0008
39685,East of USA,Estados Unidos,First Class,2,1,1,1,100.0,2,0.0008
40294,US Center ,Estados Unidos,First Class,2,1,1,1,99.0,2,0.0008
34135,South of  USA ,Estados Unidos,First Class,2,1,1,1,78.37999725,2,0.0008
34135,South of  USA ,Estados Unidos,First Class,2,1,1,1,96.0,2,0.0008
31708,West of USA ,Estados Unidos,First Class,2,1,1,1,93.0,2,0.0008
37154,US Center ,Estados Unidos,First Class,2,1,1,1,91.0,2,0.0008
37448,West of USA ,Estados Unidos,First Class,2,1,1,1,71.98000336,2,0.0008
32300,East of USA,Estados Unidos,First Class,2,1,1,1,67.98000336,2,0.0008
33050,West of USA ,Estados Unidos,First Class,2,1,1,1,83.0,2,0.0008
37021,US Center ,Estados Unidos,First Class,2,1,1,1,103.9800034,2,0.0008
37154,US Center ,Estados Unidos,First Class,2,1,1,1,83.18000031,2,0.0008
37761,South of  USA ,Estados Unidos,First Class,2,1,1,1,185.9799957,2,0.0008
39555,West of USA ,Estados Unidos,First Class,2,1,1,1,100.7799988,2,0.0008
38583,US Center ,Estados Unidos,First Class,2,1,1,1,98.37999725,2,0.0008
41042,West of USA ,Estados Unidos,First Class,2,1,1,1,89.98999786,2,0.0008
38583,US Center ,Estados Unidos,First Class,2,1,1,1,67.18000031,2,0.0008
39163,West of USA ,Estados Unidos,First Class,2,1,1,1,80.0,2,0.0008
47629,Canada,Canada,First Class,2,1,1,1,29.98999977,2,0.0008
45856,West Africa,Costa de Marfil,First Class,2,1,1,1,161.6100006,3,0.0012
42025,Central Africa,República Democrática del Congo,First Class,2,1,1,1,178.1699982,3,0.0012
48421,Central Africa,República Democrática del Congo,First Class,2,1,1,1,176.3699951,3,0.0012
44292,North Africa,Egipto,First Class,2,1,1,1,147.5800018,3,0.0012
